PID, Date, Time, RunType, Scenario, Trial, Task, Cognitive, Visual, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,7/1/2015,10:20:30,Main Run,1B,7,Nav,Easy,Hard,(phase) Listening Start,0:00:56.32,10.953,NA,NA,
xxx,7/1/2015,10:20:31,Main Run,1B,7,Nav,Easy,Hard,(phase) Listening Stop,0:00:57.45,1.125,NA,NA,
xxx,7/1/2015,10:20:31,Main Run,1B,7,Nav,Easy,Hard,(phase) Speaking Start,0:00:57.46,0.016,NA,NA,
xxx,7/1/2015,10:20:50,Main Run,1B,7,Nav,Easy,Hard,(phase) Speaking Stop,0:01:16.46,19,NA,NA,
xxx,7/1/2015,10:20:50,Main Run,1B,7,Nav,Easy,Hard,(btn) command incorrect,0:01:16.48,0.016,NA,NA,
xxx,7/1/2015,10:21:00,Main Run,1B,8,TDT Short,NA,,chime,0:01:26.52,10.047,NA,NA,
xxx,7/1/2015,10:21:10,Main Run,1B,9,Nav,Hard,Easy,(phase) Listening Start,0:01:36.59,10.065,NA,NA,
xxx,7/1/2015,10:21:10,Main Run,1B,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-96.595,NA,NA,
xxx,7/1/2015,10:21:11,Main Run,1B,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:21:11,Main Run,1B,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:21:30,Main Run,1B,9,Nav,Hard,Easy,(phase) Speaking Stop,0:00:19.56,18.438,NA,NA,
xxx,7/1/2015,10:21:30,Main Run,1B,9,Nav,Hard,Easy,(btn) command incorrect,0:00:19.57,0.015,NA,NA,
xxx,7/1/2015,10:21:35,Main Run,1B,10,Nav,Hard,Easy,(phase) Listening Start,0:00:24.57,5,NA,NA,
xxx,7/1/2015,10:21:36,Main Run,1B,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:25.73,1.157,NA,NA,
xxx,7/1/2015,10:21:36,Main Run,1B,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:25.73,0,NA,NA,
xxx,7/1/2015,10:22:00,Main Run,1B,11,Nav,Hard,Easy,(phase) Listening Start,0:00:49.93,24.203,NA,NA,
xxx,7/1/2015,10:22:01,Main Run,1B,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:51.07,1.141,NA,NA,
xxx,7/1/2015,10:22:01,Main Run,1B,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:51.09,0.015,NA,NA,
xxx,7/1/2015,10:22:15,Main Run,1B,11,Nav,Hard,Easy,(phase) Speaking Stop,0:01:05.21,14.126,NA,NA,
xxx,7/1/2015,10:22:15,Main Run,1B,11,Nav,Hard,Easy,(btn) command incorrect,0:01:05.23,0.015,NA,NA,
xxx,7/1/2015,10:22:20,Main Run,1B,12,Nav,Hard,Hard,(phase) Listening Start,0:01:10.25,5.016,NA,NA,
xxx,7/1/2015,10:22:21,Main Run,1B,12,Nav,Hard,Hard,(phase) Listening Stop,0:01:11.39,1.141,NA,NA,
xxx,7/1/2015,10:22:21,Main Run,1B,12,Nav,Hard,Hard,(phase) Speaking Start,0:01:11.40,0.015,NA,NA,
xxx,7/1/2015,10:22:30,Main Run,1B,12,Nav,Hard,Hard,(phase) Speaking Stop,0:01:20.40,9,NA,NA,
xxx,7/1/2015,10:22:30,Main Run,1B,12,Nav,Hard,Hard,(btn) command incorrect,0:01:20.42,0.016,NA,NA,
xxx,7/1/2015,10:22:35,Main Run,1B,13,Nav,Hard,Hard,(phase) Listening Start,0:01:25.43,5.016,NA,NA,
xxx,7/1/2015,10:22:37,Main Run,1B,13,Nav,Hard,Hard,(phase) Listening Stop,0:01:26.79,1.353,NA,NA,
xxx,7/1/2015,10:22:37,Main Run,1B,13,Nav,Hard,Hard,(phase) Speaking Start,0:01:26.80,0.013,NA,NA,
xxx,7/1/2015,10:22:44,Main Run,1B,13,Nav,Hard,Hard,(phase) Speaking Stop,0:01:34.42,7.62,NA,NA,
xxx,7/1/2015,10:22:44,Main Run,1B,13,Nav,Hard,Hard,(btn) command incorrect,0:01:34.44,0.015,NA,NA,
xxx,7/1/2015,10:22:49,Main Run,1B,14,Nav,Hard,Hard,(phase) Listening Start,0:01:39.45,5.016,NA,NA,
xxx,7/1/2015,10:22:51,Main Run,1B,14,Nav,Hard,Hard,(phase) Listening Stop,0:01:40.59,1.141,NA,NA,
xxx,7/1/2015,10:22:51,Main Run,1B,14,Nav,Hard,Hard,(phase) Speaking Start,0:01:40.61,0.015,NA,NA,
xxx,7/1/2015,10:23:43,Main Run,1B,1,TDT Short,NA,NA,change scenario,10:23:43.78,63571343023.783,NA,NA,
xxx,7/1/2015,10:23:47,Main Run,1B,8,TDT Short,NA,,Jump to trial 8,0:00:00.00,-63571343023.783,NA,NA,
xxx,7/1/2015,10:23:52,Main Run,1B,8,TDT Short,NA,,chime,0:00:05.02,5.028,NA,NA,
xxx,7/1/2015,10:23:56,Main Run,1B,9,Nav,Hard,Easy,(phase) Listening Start,0:00:08.97,3.951,NA,NA,
xxx,7/1/2015,10:23:56,Main Run,1B,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-8.979,NA,NA,
xxx,7/1/2015,10:23:57,Main Run,1B,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:23:57,Main Run,1B,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:24:02,Main Run,1B,10,Nav,Hard,Easy,(phase) Listening Start,0:00:06.06,4.938,NA,NA,
xxx,7/1/2015,10:24:03,Main Run,1B,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:07.20,1.14,NA,NA,
xxx,7/1/2015,10:24:03,Main Run,1B,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:07.21,0.016,NA,NA,
xxx,7/1/2015,10:24:59,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:25:04,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.013,NA,NA,
xxx,7/1/2015,10:25:14,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:15.02,10.016,NA,NA,
xxx,7/1/2015,10:25:15,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:16.15,1.125,NA,NA,
xxx,7/1/2015,10:25:15,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:16.16,0.016,NA,NA,
xxx,7/1/2015,10:25:32,Main Run,1A,1,TDT Long,NA,NA,Jump to trial 1,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:25:37,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.016,NA,NA,
xxx,7/1/2015,10:25:41,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-5.016,NA,NA,
xxx,7/1/2015,10:25:46,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.00,5.004,NA,NA,
xxx,7/1/2015,10:25:47,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:06.44,1.438,NA,NA,
xxx,7/1/2015,10:25:47,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-6.442,NA,NA,
xxx,7/1/2015,10:25:49,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:25:49,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:25:56,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:08.56,7.438,NA,NA,
xxx,7/1/2015,10:25:57,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:09.70,1.14,NA,NA,
xxx,7/1/2015,10:25:57,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:09.71,0.016,NA,NA,
xxx,7/1/2015,10:34:25,Main Run,1A,1,TDT Long,NA,NA,Start Run,10:34:25.55,63571343665.55,NA,NA,
xxx,7/1/2015,10:34:29,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:03.85,-63571343661.697,NA,NA,
xxx,7/1/2015,10:34:29,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-3.853,NA,NA,
xxx,7/1/2015,10:34:30,Main Run,1A,2,Nav,Easy,Easy,chime,0:00:01.14,1.143,NA,NA,
xxx,7/1/2015,10:35:45,Main Run,1A,1,TDT Long,NA,NA,Start Run,10:35:45.26,63571343745.269,NA,NA,
xxx,7/1/2015,10:35:50,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.012,NA,NA,
xxx,7/1/2015,10:36:00,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:15.00,9.994,NA,NA,
xxx,7/1/2015,10:36:00,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-15.006,NA,NA,
xxx,7/1/2015,10:36:01,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:36:01,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:36:08,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-1.125,NA,NA,
xxx,7/1/2015,10:36:13,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.024,NA,NA,
xxx,7/1/2015,10:36:15,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:06.97,1.953,NA,NA,
xxx,7/1/2015,10:36:15,Main Run,1A,10,Nav,Hard,Easy,Jump to trial 10,0:00:00.00,-6.977,NA,NA,
xxx,7/1/2015,10:36:16,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:36:16,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:36:23,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:08.04,6.922,NA,NA,
xxx,7/1/2015,10:36:24,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:09.18,1.141,NA,NA,
xxx,7/1/2015,10:36:24,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:09.20,0.015,NA,NA,
xxx,7/1/2015,10:40:49,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:40:54,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.011,NA,NA,
xxx,7/1/2015,10:41:54,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:04.82,59.815,NA,NA,
xxx,7/1/2015,10:41:55,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:01:05.94,1.123,NA,NA,
xxx,7/1/2015,10:41:55,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:01:05.96,0.015,NA,NA,
xxx,7/1/2015,10:43:00,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:43:06,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.021,NA,NA,
xxx,7/1/2015,10:44:39,Main Run,1A,1,TDT Long,NA,NA,Start Run,10:44:39.54,63571344279.541,NA,NA,
xxx,7/1/2015,10:44:44,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.00,5.005,NA,NA,
xxx,7/1/2015,10:44:54,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:15.18,10.179,NA,NA,
xxx,7/1/2015,10:44:54,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-15.184,NA,NA,
xxx,7/1/2015,10:44:55,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:44:55,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:45:14,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,-1.125,NA,NA,
xxx,7/1/2015,10:45:19,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.016,NA,NA,
xxx,7/1/2015,10:45:23,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:09.09,4.083,NA,NA,
xxx,7/1/2015,10:45:23,Main Run,1A,10,Nav,Hard,Easy,Jump to trial 10,0:00:00.00,-9.099,NA,NA,
xxx,7/1/2015,10:45:24,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:45:24,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:45:29,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:05.92,4.797,NA,NA,
xxx,7/1/2015,10:45:30,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:07.06,1.141,NA,NA,
xxx,7/1/2015,10:45:30,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:07.07,0.015,NA,NA,
xxx,7/1/2015,10:47:38,Main Run,1A,1,TDT Long,NA,NA,Start Run,10:47:38.40,63571344458.409,NA,NA,
xxx,7/1/2015,10:47:43,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.02,5.021,NA,NA,
xxx,7/1/2015,10:48:03,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:48:08,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.015,NA,NA,
xxx,7/1/2015,10:48:11,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:07.56,2.547,NA,NA,
xxx,7/1/2015,10:48:11,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-7.562,NA,NA,
xxx,7/1/2015,10:48:12,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.32,1.321,NA,NA,
xxx,7/1/2015,10:48:12,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.33,0.017,NA,NA,
xxx,7/1/2015,10:48:18,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:07.46,6.129,NA,NA,
xxx,7/1/2015,10:48:20,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:09.02,1.557,NA,NA,
xxx,7/1/2015,10:48:20,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:09.03,0.016,NA,NA,
xxx,7/1/2015,10:50:15,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:50:20,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.023,NA,NA,
xxx,7/1/2015,10:50:36,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:21.32,16.297,NA,NA,
xxx,7/1/2015,10:50:48,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:33.46,16.483,NA,NA,
xxx,7/1/2015,10:50:57,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:41.76,3.964,NA,NA,
xxx,7/1/2015,10:51:18,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:51:23,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.018,NA,NA,
xxx,7/1/2015,10:51:44,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:26.69,21.672,NA,NA,
xxx,7/1/2015,10:53:23,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:53:28,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.03,NA,NA,
xxx,7/1/2015,10:53:34,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:10.93,5.906,NA,NA,
xxx,7/1/2015,10:53:34,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-10.936,NA,NA,
xxx,7/1/2015,10:53:35,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,10:53:35,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,10:53:38,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:04.07,2.953,NA,NA,
xxx,7/1/2015,10:53:39,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:05.21,1.141,NA,NA,
xxx,7/1/2015,10:53:39,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:05.23,0.015,NA,NA,
xxx,7/1/2015,10:55:13,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,10:55:18,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.02,5.021,NA,NA,
xxx,7/1/2015,11:02:42,Main Run,1A,8,TDT Short,NA,NA,Jump to trial 8,0:00:00.00,0,NA,NA,
xxx,7/1/2015,11:02:47,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:05.01,5.018,NA,NA,
xxx,7/1/2015,11:02:49,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:07.04,2.032,NA,NA,
xxx,7/1/2015,11:02:49,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-7.05,NA,NA,
xxx,7/1/2015,11:02:50,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.10,1.109,NA,NA,
xxx,7/1/2015,11:02:50,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.12,0.016,NA,NA,
xxx,7/1/2015,11:02:57,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:07.96,6.844,NA,NA,
xxx,7/1/2015,11:02:58,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:09.10,1.14,NA,NA,
xxx,7/1/2015,11:02:58,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:09.12,0.016,NA,NA,
xxx,7/1/2015,11:07:36,Main Run,1A,1,TDT Long,NA,NA,Start Run,11:07:36.57,63571345656.575,NA,NA,
xxx,7/1/2015,11:07:41,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.00,5.006,NA,NA,
xxx,7/1/2015,11:08:46,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,11:08:46.17,63571345726.176,NA,NA,
xxx,7/1/2015,11:08:46,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-63571345726.176,NA,NA,
xxx,7/1/2015,11:08:47,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.32,1.324,NA,NA,
xxx,7/1/2015,11:08:47,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.34,0.021,NA,NA,
xxx,7/1/2015,13:32:09,Main Run,1B,1,TDT Short,NA,NA,Start Run,13:32:09.04,63571354329.049,NA,NA,
xxx,7/1/2015,13:32:14,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.017,NA,NA,
xxx,7/1/2015,13:32:24,Main Run,1B,2,Nav,Easy,Easy,(phase) Listening Start,0:00:15.05,10.038,NA,NA,
xxx,7/1/2015,13:32:25,Main Run,1B,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:16.20,1.147,NA,NA,
xxx,7/1/2015,13:32:25,Main Run,1B,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:16.22,0.023,NA,NA,
xxx,7/1/2015,13:32:43,Main Run,1A,1,TDT Long,NA,NA,Start Run,13:32:43.59,63571354363.599,NA,NA,
xxx,7/1/2015,13:32:48,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.019,NA,NA,
xxx,7/1/2015,13:32:50,Main Run,1B,1,TDT Short,NA,NA,change scenario,0:00:06.74,6.741,NA,NA,
xxx,7/1/2015,13:32:52,Main Run,1B,1,TDT Short,NA,NA,Start Run,0:00:08.32,8.324,NA,NA,
