PID, Date, Time, RunType, Scenario, Trial, Task, Cognitive, Visual, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,6/24/2015,17:26:09,Main Run,1B,5,Nav,Easy,Easy,(btn) command correct perfect,0:00:05.34,0.014,NA,NA,
xxx,6/24/2015,17:26:09,Main Run,1B,5,Nav,Easy,Easy,(phase) Reading Start,0:00:05.37,0.031,NA,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,(phase) Reading Stop,0:00:09.44,4.066,NA,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,(btn) line 2,0:00:09.45,0.011,no,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,show confirmation,0:00:09.47,0.021,NA,NA,
xxx,6/24/2015,17:26:18,Main Run,1B,6,Nav,Hard,Easy,(phase) Listening Start,0:00:14.49,5.016,NA,NA,
xxx,6/24/2015,17:26:18,Main Run,1B,6,Nav,Hard,Easy,start trial 6,0:00:14.52,0.032,NA,NA,
xxx,6/24/2015,17:26:20,Main Run,1B,6,Nav,Hard,Easy,(phase) Listening Stop,0:00:15.63,1.112,NA,NA,
xxx,6/24/2015,17:26:20,Main Run,1B,6,Nav,Hard,Easy,(phase) Speaking Start,0:00:15.64,0.013,NA,NA,
xxx,6/24/2015,17:26:28,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Start,0:00:24.36,8.715,NA,NA,
xxx,6/24/2015,17:26:28,Main Run,1B,2,Nav,Hard,Hard,Jump to trial 2,0:00:00.00,-24.364,NA,NA,
xxx,6/24/2015,17:26:29,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/24/2015,17:26:29,Main Run,1B,2,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.12,0.014,NA,NA,
xxx,6/24/2015,17:43:53,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:43:53.49,63570764633.493,NA,NA,
xxx,6/24/2015,17:44:14,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Start,17:44:14.81,63570764654.814,NA,NA,
xxx,6/24/2015,17:44:14,Main Run,1A,4,Nav,Hard,Easy,Jump to trial 4,0:00:00.00,-63570764654.814,NA,NA,
xxx,6/24/2015,17:44:16,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.31,1.319,NA,NA,
xxx,6/24/2015,17:44:16,Main Run,1A,4,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.33,0.017,NA,NA,
xxx,6/24/2015,17:45:10,Main Run,1B,1,TDT Short,NA,NA,change scenario,17:45:10.93,63570764710.932,NA,NA,
xxx,6/24/2015,17:45:22,Main Run,1A,1,TDT Long,NA,NA,change scenario,17:45:22.84,63570764722.843,NA,NA,
xxx,6/24/2015,17:45:31,Main Run,1B,1,TDT Short,NA,NA,change scenario,17:45:31.85,63570764731.86,NA,NA,
xxx,6/24/2015,17:45:39,Main Run,1A,1,TDT Long,NA,NA,change scenario,17:45:39.99,63570764739.996,NA,NA,
xxx,6/24/2015,17:46:06,Main Run,1A,2,Nav,Hard,Hard,(phase) Listening Start,17:46:06.96,63570764766.966,NA,NA,
xxx,6/24/2015,17:46:07,Main Run,1A,2,Nav,Hard,Hard,Jump to trial 2,0:00:00.00,-63570764766.966,NA,NA,
xxx,6/24/2015,17:46:08,Main Run,1A,2,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.31,1.32,NA,NA,
xxx,6/24/2015,17:46:08,Main Run,1A,2,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.33,0.015,NA,NA,
xxx,6/24/2015,17:46:13,Main Run,1A,10,Nav,Easy,Easy,(phase) Listening Start,0:00:06.50,5.167,NA,NA,
xxx,6/24/2015,17:46:13,Main Run,1A,10,Nav,Easy,Easy,Jump to trial 10,0:00:00.00,-6.501,NA,NA,
xxx,6/24/2015,17:46:15,Main Run,1A,10,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.31,1.318,NA,NA,
xxx,6/24/2015,17:46:15,Main Run,1A,10,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.33,0.015,NA,NA,
xxx,6/24/2015,17:46:38,Main Run,1A,1,TDT Long,NA,NA,Start Run,0:00:07.46,7.468,NA,NA,
xxx,6/24/2015,17:46:43,Main Run,1B,1,TDT Short,NA,NA,change scenario,0:00:04.71,4.715,NA,NA,
xxx,6/24/2015,17:46:43,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.013,NA,NA,
xxx,6/24/2015,17:46:45,Main Run,1B,1,TDT Short,NA,NA,Start Run,0:00:07.65,7.651,NA,NA,
xxx,6/24/2015,17:46:50,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.011,NA,NA,
xxx,6/24/2015,17:46:52,Main Run,1B,4,Nav,Easy,Hard,(phase) Listening Start,0:00:06.76,1.754,NA,NA,
xxx,6/24/2015,17:46:52,Main Run,1B,4,Nav,Easy,Hard,Jump to trial 4,0:00:00.00,-6.765,NA,NA,
xxx,6/24/2015,17:46:53,Main Run,1B,4,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.11,1.117,NA,NA,
xxx,6/24/2015,17:46:53,Main Run,1B,4,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(phase) Speaking Stop,0:00:03.67,2.546,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(btn) command correct perfect,0:00:03.69,0.017,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(phase) Reading Start,0:00:03.72,0.033,NA,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,(phase) Reading Stop,0:00:12.58,8.853,NA,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,(btn) line 5,0:00:12.60,0.018,yes,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,show confirmation,0:00:12.62,0.023,NA,NA,
xxx,6/24/2015,17:47:10,Main Run,1B,5,Nav,Hard,Hard,(phase) Listening Start,0:00:17.64,5.019,NA,NA,
xxx,6/24/2015,17:47:10,Main Run,1B,5,Nav,Hard,Hard,start trial 5,0:00:17.68,0.038,NA,NA,
xxx,6/24/2015,17:47:11,Main Run,1B,5,Nav,Hard,Hard,(phase) Listening Stop,0:00:18.79,1.117,NA,NA,
xxx,6/24/2015,17:47:11,Main Run,1B,5,Nav,Hard,Hard,(phase) Speaking Start,0:00:18.81,0.019,NA,NA,
